ticker,published_at,source_name,author,title,description,content,url
META,2026-04-17T03:47:20Z,The Times of India,AFP,Australian tycoon battles Meta over fake ads,Australian mining magnate Andrew Forrest is suing Meta in a US court. He claims Meta should be responsible for scam advertisements featuring his image. Forrest's legal team is challenging Meta's protection under Section 230 of the Communications Decency Act. …,Australian mining magnate Andrew Forrest is asking a US federal court in Silicon Valley to hold Meta accountable for scam ads using his likeness without permission.Forrest's legal team is asking a ju… [+2548 chars],https://economictimes.indiatimes.com/tech/technology/australian-tycoon-battles-meta-over-fake-ads/articleshow/130322230.cms
META,2026-04-17T00:56:04Z,Uxdesign.cc,Maria Teresa Stella,I watched the manosphere documentary; here is how design is making things worse.,"Somewhere between the happy path and edge cases, we forgot to design against harmful actors.","Source: Netflix
Last month, Louis Therouxs Netflix documentary, Inside the Manosphere, was released and has generated a lot of online discourse. Brought to the eyes of the public by other programs l… [+12571 chars]",https://uxdesign.cc/i-watched-the-manosphere-documentary-here-is-how-design-is-making-things-worse-771de2bad594
META,2026-04-17T00:41:31Z,PhoneArena,Ilia Temelkov,Netflix is about to change its app and offer a brand-new type of content,You’re going to get an entirely new Netflix experience on mobile very soon.,Another interesting insight is that about half of kids profiles view Netflix content on mobile devices and tablets. The company also says that its leveraging generative AI to improve recommendations … [+1046 chars],https://www.phonearena.com/news/Netflix-is-about-to-change-its-app-and-offer-a-brand-new-type-of-content_id179723
META,2026-04-16T23:46:20Z,Digitimes,DIGITIMES,Meta's Manus deal further exacerbates Chinese startups' exodus to Singapore and US,"The US$2 billion acquisition of AI startup Manus by Meta Platforms has sent shockwaves through the Chinese tech ecosystem, exposing the fragility of the ""Singapore-washing"" strategy that many founders once relied on to sidestep geopolitical crossfires. The de…","Keep me signed in
Some subscribers prefer to save their log-in information so they do not have to enter their User ID and Password each time they visit the site. To activate this function, check the… [+285 chars]",https://www.digitimes.com/news/a20260416VL208/meta-acquisition-startup-2026-technology.html
META,2026-04-16T22:58:21Z,UploadVR,Mike Johnson,Synth Riders Dua Lipa Music Pack Available Now,Synth Riders added Dua Lipa to its collection of officially licensed maps with seven new tracks.,"Synth Riders' latest DLC brings seven of pop artist Dua Lipa's greatest hits to the popular rhythm game. All tracks are available to purchase now. 
Watch the announcement trailer here:
The full tra… [+852 chars]",https://www.uploadvr.com/synth-riders-dua-lipa-music-pack-available-now/
META,2026-04-16T22:48:16Z,ABC News (AU),,Australian billionaire Andrew Forrest battles Meta over fake ads,Australian billionaire mining magnate Andrew Forrest is asking a US federal court in Silicon Valley to hold Meta accountable for scam ads using his likeness without permission.,"Australian billionaire mining magnate Andrew Forrest is asking a US federal court in Silicon Valley to hold Meta accountable for scam ads using his likeness without permission.
Mr Forrest's legal te… [+2689 chars]",https://www.abc.net.au/news/2026-04-17/andrew-forrest-battles-meta-over-fake-ads/106574806
META,2026-04-16T21:42:22Z,Japan Today,,"Switch off and read, France's Macron tells teenagers","French President Emmanuel Macron urged high school pupils on Thursday to switch off their phones and read, pushing for one &quot;no screens day&quot; per month for ‌all, and a blanket social media ban for those under 15 years old. Following Australia's ground…","French President Emmanuel Macron urged high school pupils on Thursday to switch off their phones and read, pushing for one ""no screens day"" per month for all, and a blanket social media ban for those… [+3220 chars]",https://japantoday.com/category/world/switch-off-and-read-france%27s-macron-tells-teenagers
META,2026-04-16T20:50:22Z,Tubefilter,Sam Gutelle,Sick of slop? YouTube now has a workaround that effectively turns off Shorts.,"YouTube already lets its users put a hard stop on their watch time each day, and an update to that feature is giving viewers even more control over their feeds. Anyone who's sick of YouTube Shorts can now set their time limit for the format to zero, effective…","YouTube already lets its users put a hard stop on their watch time each day, and an update to that feature is giving viewers even more control over their feeds. Anyone who’s sick of YouTube Shorts ca… [+2268 chars]",https://www.tubefilter.com/2026/04/16/youtube-take-a-break-shorts-feed-time-limit/
META,2026-04-16T20:26:00Z,GlobeNewswire,"Adams Diversified Equity Fund, Inc.",Adams Diversified Equity Fund Announces First Quarter 2026 Performance,"BALTIMORE, April 16, 2026 (GLOBE NEWSWIRE) -- Adams Diversified Equity Fund, Inc. (NYSE: ADX) today announced the Fund’s investment returns for the first quarter of 2026. The total return on the Fund’s net asset value for the first quarter of 2026 was -4.8%, …","BALTIMORE, April 16, 2026 (GLOBE NEWSWIRE) -- Adams Diversified Equity Fund, Inc. (NYSE: ADX) today announced the Funds investment returns for the first quarter of 2026. The total return on the Funds… [+3861 chars]",https://www.globenewswire.com/news-release/2026/04/16/3275837/0/en/Adams-Diversified-Equity-Fund-Announces-First-Quarter-2026-Performance.html
META,2026-04-16T20:24:00Z,GlobeNewswire,VapoFil,VapoFil Under Investigation: Evaluating the Vapor Rub Male Enhancement Honey Trick Claims,"VapoFil ingredients, Vapor Rub honey trick claims, male vitality supplement label analysis, and dosing research context for 2026....","Largo, FL, April 16, 2026 (GLOBE NEWSWIRE) -- This article contains affiliate links. If a purchase is made through these links, a commission may be earned at no additional cost to the buyer. This is … [+22896 chars]",https://www.globenewswire.com/news-release/2026/04/16/3275834/0/en/VapoFil-Under-Investigation-Evaluating-the-Vapor-Rub-Male-Enhancement-Honey-Trick-Claims.html
META,2026-04-16T19:30:56Z,Fox News,,Meta employee accused of accessing private images,"A former Meta employee is accused of accessing around 30,000 private Facebook photos by allegedly bypassing internal security systems. What to know now.","When you upload a photo to Facebook, you expect it to stay private unless you decide otherwise. That expectation just took a hit after a former employee of Meta was accused of accessing thousands of … [+10748 chars]",https://www.foxnews.com/tech/meta-employee-accused-accessing-private-images
META,2026-04-16T19:19:25Z,Researchbuzz.me,ResearchBuzz,"The Gas Index, Google Finance, San Francisco Housing, More: Thursday Afternoon ResearchBuzz, April 16, 2026","NEW RESOURCES The Drive: This New Tool Will Hunt Down the Cheapest Gas Prices In Your Area. “The Gas Index allows you to add your vehicles and location to an account, so that when it serves u…","NEW RESOURCES 
The Drive: This New Tool Will Hunt Down the Cheapest Gas Prices In Your Area. “The Gas Index allows you to add your vehicles and location to an account, so that when it serves up the … [+4515 chars]",https://researchbuzz.me/2026/04/16/the-gas-index-google-finance-san-francisco-housing-more-thursday-afternoon-researchbuzz-april-16-2026/
META,2026-04-16T19:03:05Z,The Times of India,Durva More,2026 tax refund investing: Top 5 blue-chip stocks like Apple and Walmart to grow your money fast,"Tax refunds in 2026 may be higher due to new rules like the One Big Beautiful Bill Act. Instead of spending, people can invest in strong stocks for long-term growth. Big companies with stable income and steady demand are better choices. Even small investments…","Tax Day is over, and many people in the U.S. feel relaxed after filing their taxes. New tax law changes may give people bigger tax refunds this year. A new law called the One Big Beautiful Bill Act (… [+3417 chars]",https://economictimes.indiatimes.com/news/international/us/2026-tax-refund-investing-top-5-blue-chip-stocks-like-apple-and-walmart-to-grow-your-money-fast/articleshow/130316337.cms
META,2026-04-16T18:35:37Z,Magnoliastatelive.com,,Penn Foster Wins National Marketing Honors for Reaching the Next Generation of Nontraditional Learners,Penn Foster Wins National Marketing Honors for Reaching the Next Generation of Nontraditional Learnersmagnoliastatelive.com,"41st Annual Educational Advertising Awards spotlight Penn Foster's integrated campaigns designed to reach new audiences across emerging digital platforms
PHOENIX, April 16, 2026 /PRNewswire/ -- Penn… [+4558 chars]",https://smb.magnoliastatelive.com/article/Penn-Foster-Wins-National-Marketing-Honors-for-Reaching-the-Next-Generation-of-Nontraditional-Learners?storyId=69e0e0810f25261839c265cf
META,2026-04-16T18:18:16Z,Financial Post,Bloomberg News,CoreWeave taps U.S. junk-debt market again with bond reopening,CoreWeave Inc. tapped the U.S. junk-bond market for a second time in a week as the cloud infrastructure firm seizes on AI demand. Read here,"CoreWeave Inc. tapped the United States junk-bond market for a second time in a week as the cloud infrastructure firm seizes on strong investor demand for AI-related debt.
THIS CONTENT IS RESERVED F… [+4000 chars]",https://financialpost.com/technology/tech-news/coreweave-taps-junk-debt-market
META,2026-04-16T17:47:34Z,Canonrumors.com,Craig Blair,"Blackmagic Design Announces DaVinci Resolve 21, Public Beta Available Now","Major update adds new Photo page bringing Hollywood’smost advanced color tools to still photos, plus hundreds of new featuresincluding even more AI tools, new motion graphic effects, Fairlight folder tracks and more!  Blackmagic Design today announced DaVinci…","<table><tr><td>When you purchase through links on our site, we may earn an affiliate commission. Here's how it works.
</td></tr>
</table>
Major update adds new Photo page bringing Hollywoodsmost a… [+15213 chars]",https://www.canonrumors.com/blackmagic-design-announces-davinci-resolve-21-public-beta-available-now/
META,2026-04-16T16:56:06Z,The Times of India,Reuters,Meta to raise Quest VR headset prices in US on rising component costs,Meta Platforms is raising prices for its virtual reality headsets starting April 19 in the United States. This move is driven by increasing costs for memory chips. The entry-level Quest 3S and higher-end Quest 3 models will see price adjustments. Other tech c…,Meta Platforms said on Thursday it would increase the prices of its virtual reality headsets from April 19 in the United States due to rising costs of memory chips.Its entry-level Quest 3S headset wi… [+1599 chars],https://economictimes.indiatimes.com/tech/information-tech/meta-to-raise-quest-vr-headset-prices-in-us-on-rising-component-costs/articleshow/130313407.cms
META,2026-04-16T16:48:28Z,Saastr.com,Jason Lemkin,"20VC x SaaStr: “I Don’t Buy Dario Anymore” — Mythos Withheld Over Zero-Days, Meta’s Muse Spark Gets Back in the Game, SpaceX at $2T on 108x Revenue, and Why 60% Agents Are the Slow Death Spiral for Public SaaS","With Harry Stebbings, Jason Lemkin, and Rory O’Driscoll The team is back!! Anthropic unveiled Mythos and then refused to release it. Why? Because it can autonomously discover thousands of zero-day vulnerabilities, including ones sitting in code bases for year…","With Harry Stebbings, Jason Lemkin, and Rory O’Driscoll
The team is back!! Anthropic unveiled Mythos and then refused to release it. Why? Because it can autonomously discover thousands of zero-day v… [+35164 chars]",https://www.saastr.com/20vc-x-saastr-i-dont-buy-dario-anymore-mythos-withheld-over-zero-days-metas-muse-spark-gets-back-in-the-game-spacex-at-2t-on-108x-revenue-and-why-60-agents-are-the-slow-death-sp/
META,2026-04-16T15:45:40Z,MobileSyrup,Bradly Shankar,"Canada ‘very seriously’ considering kids ban of social media, AI chatbots","For months, there has been talk that the Canadian government could implement a ban on social media and AI chatbots for kids under 16. Now, the feds are saying they’re “very seriously” considering such a ban. Speaking to reporters on Parliament Hill on Wednesd…","For months, there has been talk that the Canadian government could implement a ban on social media and AI chatbots for kids under 16. Now, the feds are saying they’re “very seriously” considering suc… [+2251 chars]",https://mobilesyrup.com/2026/04/16/canada-very-seriously-considering-social-media-ban/
META,2026-04-16T15:32:41Z,Slashdot.org,feedfeeder,Meta isn't setting its Oversight Board free just yet,The Oversight Board — the policy body Meta created to weigh its most impactful moderation rulings — has seen its role within Mark Zuckerberg's empire come into question due to shifting content policy priorities and dwindling investment. The Oversight Board ha…,The Oversight Board — the policy body Meta created to weigh its most impactful moderation rulings — has seen its role within Mark Zuckerberg's empire come into question due to shifting content policy… [+8250 chars],https://slashdot.org/firehose.pl?op=view&amp;id=181728468
META,2026-04-16T15:22:40Z,CNA,,Meta to raise Quest VR headset prices in US on rising component costs,April 16 : Meta Platforms said on Thursday it would increase the prices of its virtual reality headsets from April 19 in the United States due to rising costs of memory chips.Its entry-level Quest 3S headset with 128 gigabytes of storage will now cost $349.99…,"April 16 : Meta Platforms said on Thursday it would increase the prices of its virtual reality headsets from April 19 in the United States due to rising costs of memory chips.
Its entry-level Quest … [+1622 chars]",https://www.channelnewsasia.com/business/meta-raise-quest-vr-headset-prices-in-us-rising-component-costs-6061431
META,2026-04-16T15:10:13Z,Gizmodo.com,James Pero,Meta’s Quest Price Hikes Just Put VR in a Worse Spot,"The Quest 3S and 3 are getting more expensive, and memory prices are to blame.","Meta’s Quest 3 VR headsets aren’t the most high-performance on the market, but if there’s one thing they have going for them, it’s the cost-to-quality ratioa ratio that just got a little bit worse. M… [+2052 chars]",https://gizmodo.com/metas-quest-price-hikes-just-put-vr-in-a-worse-spot-2000747417
META,2026-04-16T14:59:44Z,Fb.com,Rafael Misoczki,"Post-Quantum Cryptography Migration at Meta: Framework, Lessons, and Takeaways",We’re sharing lessons learned from Meta’s post-quantum cryptography (PQC) migration to help other organizations strengthen their resilience as industry transitions to post-quantum cryptography standards. We’re proposing the idea of PQC Migration Levels to hel…,<ul><li>Were sharing lessons learned from Metas post-quantum cryptography (PQC) migration to help other organizations strengthen their resilience as industry transitions to post-quantum cryptography … [+19865 chars],https://engineering.fb.com/2026/04/16/security/post-quantum-cryptography-migration-at-meta-framework-lessons-and-takeaways/
META,2026-04-16T14:45:23Z,Yoast.com,Edwin Toonen,5 ways to improve your AI brand visibility (Using Yoast AI Brand Insights),"AI is changing search and rewriting the rules. If your brand isn’t visible in AI-generated answers, you have a bigger problem than just traffic. You’re missing out on trust, credibility, and customers who now expect AI to recommend the best options everywhere…","AI is changing search and rewriting the rules. If your brand isn’t visible in AI-generated answers, you have a bigger problem than just traffic. You’re missing out on trust, credibility, and customer… [+20993 chars]",https://yoast.com/improve-ai-brand-visibility/
META,2026-04-16T14:30:03Z,SiliconANGLE News,Maria Deutscher,Developer tooling startup Expo nabs $45M investment,"Expo, the developer of a popular open-source tool for building cross-platform applications, today announced that it has raised $45 million in funding. Developers often implement web application interfaces using an open-source library called React. It organize…","Expo, the developer of a popular open-source tool for building cross-platform applications, today announced that it has raised $45 million in funding.
Developers often implement web application inte… [+4142 chars]",https://siliconangle.com/2026/04/16/developer-tooling-startup-expo-nabs-45m-investment/
META,2026-04-16T14:10:00Z,InfoQ.com,Dany Lepage,Presentation: From VR to Flat Screens: Bridging the Input and Immersion Gap,"Dany Lepage discusses the architectural journey of porting a hit VR title to seven non-VR platforms. He explains how his team solved the challenges of cross-progression, diverse input paradigms, and maintaining release velocity across Steam, iOS, and PlayStat…","Transcript
Dany Lepage: At Meta Connect, there was a great talk, part of the technical keynote, where Richard Newcombe talked about the future, talked about how things were going to evolve, and how … [+30263 chars]",https://www.infoq.com/presentations/game-vr-flat-screens/
META,2026-04-16T14:03:10Z,The Verge,Emma Roth,Age verification is a mess but we’re doing it anyway,"In the span of a few years, age verification went from an idea to standard practice on large parts of the internet. Seeking to prevent kids from accessing porn, other inappropriate content, or social media altogether, laws mandating age-gating have spread rap…","<ul><li></li><li></li><li></li></ul>
Age verification is a mess but were doing it anyway
The push for online child safety is forcing platforms to adopt a narrow set of privacy-encroaching age verif… [+12342 chars]",https://www.theverge.com/policy/913038/age-verification-flaws
META,2026-04-16T14:02:22Z,The Tribune India,Ani,Santosh Khute Launches CodeStory Labs A New-Age Full-Service Digital Agency Built to Transform Brands in the Digital Era,"New Delhi [India], April 16: The platform delivers end-to-end digital solutions -- from brand building, SaaS products, and technology development to social media management and performance-driven Meta Ads lead generation -- for businesses across India, the UA…","VMPL
New Delhi [India], April 16: The platform delivers end-to-end digital solutions -- from brand building, SaaS products, and technology development to social media management and performance-driv… [+5286 chars]",https://www.tribuneindia.com/news/business/santosh-khute-launches-codestory-labs-a-new-age-full-service-digital-agency-built-to-transform-brands-in-the-digital-era/
META,2026-04-16T14:00:00Z,Plos.org,"Joannishka K. Dsani, Sherry Ama Mawuko Johnson, Sandul Yasobant, Walter Bruchhausen","Beyond silos: Drivers and barriers to intersectoral collaboration in zoonotic disease surveillance and response in the Greater Accra Metropolitan Area, Ghana","The One Health approach has gained global traction as a strategy to combat zoonotic diseases, which account for 60–75% of emerging infectious diseases. While effective surveillance requires intersectoral collaboration, challenges such as fragmented systems, r…","Abstract
The One Health approach has gained global traction as a strategy to combat zoonotic diseases, which account for 6075% of emerging infectious diseases. While effective surveillance requires … [+71894 chars]",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0347471
META,2026-04-16T13:35:33Z,Bloomberg,Bloomberg,Push to make US voters love AI gives them new cause to fear it,"Many people don’t want to live near data centres, aren’t convinced they’ll provide much lasting employment, and fret that the AI bots housed within them will turn out to be job-killers","From the White House to the statehouse, many US politicians whove been cheerleading the data-centre boom are now trying to defuse a growing backlash ahead of midterm elections. But the plan theyve hi… [+9819 chars]",https://www.bloomberg.com/news/features/2026-04-16/trump-governors-seek-to-soothe-ai-data-center-anger-ahead-of-midterms
META,2026-04-16T13:24:35Z,Ibtimes.com.au,Joe Green,Is Bluesky Down Now? Many Users Experiencing Regional Outage as Platform Investigates,"SAN FRANCISCO — Bluesky experienced a partial outage Thursday, with users across multiple regions reporting difficulties accessing feeds, loading posts and connecting to the decentralized social media platform as its official status page confirmed an ongoing …","SAN FRANCISCO — Bluesky experienced a partial outage Thursday, with users across multiple regions reporting difficulties accessing feeds, loading posts and connecting to the decentralized social medi… [+7842 chars]",https://www.ibtimes.com.au/bluesky-down-now-many-users-experiencing-regional-outage-hits-feeds-platform-investigates-1866751
META,2026-04-16T13:11:47Z,The Times of India,AFP,UK PM tells social media bosses to step up child online safety,"UK Prime Minister Keir Starmer on Thursday hinted at possible measures limiting children's access to social media, ""Things can't go on like this."" Starmer summoned the social media bosses to the Downing Street meeting, also attended by Technology Minister Liz…","UK Prime Minister Keir Starmer on Thursday hinted at possible measures limiting children's access to social media, as he met senior tech figures and warned: ""Things can't go on like this.""""They must … [+2382 chars]",https://economictimes.indiatimes.com/tech/technology/uk-pm-tells-social-media-bosses-to-step-up-child-online-safety/articleshow/130308450.cms
META,2026-04-16T13:00:00Z,CBC News,,Event organizers in Victoria issue warning as online scammers target vendors,"The Vancouver Island Caribbean Hub says one local business lost $400 after using a fraudulent vendor application form, linked by impersonators on a social media platform.","Event organizers in Victoria are warning others about online scams they say are targeting local businesses, luring them to a fraudulent link to apply as a vendor and directing them to pay to ""secure … [+4302 chars]",https://www.cbc.ca/news/canada/british-columbia/victoria-events-scammers-vendors-9.7163975
META,2026-04-16T12:42:20Z,PCMag.com,Will Greenwald,Apple Glasses Don't Need Cameras. Give Me These 6 Features Instead,"If Apple wants its glasses to go mainstream, it should avoid the creepiest feature and double down on what actually improves daily life.
Apple has been working on smart glasses for a while, and there's speculation that the company will reveal them in June at …","Apple has been working on smart glasses for a while, and there's speculation that the company will reveal them in June at its annual Worldwide Developers Conference (WWDC), the launchpad for its Visi… [+6109 chars]",https://uk.pcmag.com/smart-glasses/164447/apple-glasses-dont-need-cameras-give-me-these-6-features-instead
META,2026-04-16T12:42:20Z,PCMag.com,Will Greenwald,Apple Glasses Don't Need Cameras. Give Me These 6 Features Instead,"If Apple wants its glasses to go mainstream, it should avoid the creepiest feature and double down on what actually improves daily life.
Apple has been working on smart glasses for a while, and there's speculation that the company will reveal them in June at …","Apple has been working on smart glasses for a while, and there's speculation that the company will reveal them in June at its annual Worldwide Developers Conference (WWDC), the launchpad for its Visi… [+6109 chars]",https://me.pcmag.com/en/smart-glasses/36606/apple-glasses-dont-need-cameras-give-me-these-6-features-instead
META,2026-04-16T11:00:00Z,Mother Jones,Kiera Butler,Tech Billionaires Want Christians to Believe in AI,"Two years ago, we devoted an entire issue to the rise of the American oligarchy. Since then, our oligarchic system has become more entrenched and pervasive, revolving around a small crew of tech titans whose quest for wealth and power—in all of its forms—is d…","Get your news from a source thats not owned and controlled by oligarchs. Sign up for the free Mother Jones Daily.
Two years ago, we devoted an entire issue to the rise of the American oligarchy. Sin… [+21748 chars]",https://www.motherjones.com/politics/2026/04/ai-religious-right-christianity-thiel-katherine-boyle-trae-stephens/
META,2026-04-16T10:30:48Z,Salon,Jelinda Montes,Curbing social media to protect kids online could backfire,"Efforts to rein in the negative aspects of kids online could usher in a new era of censorship, without helping kids","Almost everyone who is glued to their phone wishes they werent and for many people, the problem seems to be starting earlier. Childrens access to the internet is happening at younger ages, with an en… [+14855 chars]",https://www.salon.com/2026/04/16/curbing-social-media-to-protect-kids-online-could-backfire/
